,body,category_info.name,epoch_time,id,location_info.address,location_info.plz,price,subject,type,user_alias,rooms,size,type_param
392,"Maisonnette - appartement neuf de 4 pièces de 105 m2 en duplex mansardé dans ferme rénovée + jardin avec tersasse + place de parc + garage 

1 salon /cuisine, 2 chambres + garde-robe, 1 local bureau, 1 salles d'eau / douche 

Tout confort, installation lave et sèche linge à disposition

Tranquillité, très insolée, dans les champs, transport public Tl 8 et 60 (à 30 minutes de l'EPF-L ou de de l'université) et entrée sur l'autoroute Blécherette à proximité, école et commerces",Appartements,1540621766,22185108,"41 route de Cugy, 1052 Le Mont",1052, 2'700.- par mois,"1052 Le Mont, Maisonette 4 pièces + jardin+ garage",u,Viktor Bauch,4,105m²,Offres de location
393,"Situation privilégiée au coeur de Lausanne,  cette propriété unique bénéficie d'un emplacement idéal à proximité des commodités urbaines. Cette villa, construite en 2012 se caractérise par une architecture contemporaine avec des finitions haut de gamme.

Répartie sur trois niveaux, elle comprend une surface habitable d'environ 400 m2. L'espace jour est de plain-pied avec une vaste cuisine ouverte et profite d'une belle pièce de réception donnant sur la terrasse et la piscine. L'espace nuit, quant à lui , est situé respectivement au 1er et 2 e étages et dispose de 4 chambres à coucher dont 2 en suite avec dressing et donnant sur les terrasses.

Un garage souterrain pour 6 véhicules et 4 places extérieures complètent les atouts de ce bien.",Maisons,1540596888,24281006,,1005, 4'500'000.-,Centre-ville - Propriété contemporaine de 400,s,Verbel SA Lausanne,7,400m²,Offres de vente
394,"Laissez vous séduire par ce logement situé au 2ème étage(sans ascenseur) composé comme suit :

- hall d'entrée
- salon avec armoire murale et accès au balcon (orientation Sud)
- chambre à coucher avec armoire murale
- cuisine agencée et habitable avec accès au balcon
- salle-de-bains/WC
- une cave vient compléter ce bien

Le quartier est parfaitement desservi par les transports en commun: le bus n°1 et n°25 à quelques pas, arrêt ""Riant-Cour"" vous conduiront en ville en quelques minutes. Accès autoroutier par la maladière en 2 minutes en voiture.

A louer pour le 1er février 2019.
Bail de durée déterminée, soit jusqu'au 3.

Visitre groupée le lundi 19 novembre 2018 de 18h00 à 19h30

N'hésitez pas à nous contacter, nous nous réjouissons de votre prise de contact !

En cas d'intérêt, vous pouvez nous joindre au .

Documents nécessaires pour déposer une inscription par courrier auprès de notre agence :

- formulaire d'inscription dûment rempli (disponible sur notre site internet )
- attestation de l'Office des Poursuites récente (max. 3 mois)
- dernières fiches de salaire
- copie de pièce d'identité ou du permis de séjour (B ou C)",Appartements,1540570626,24276708,Av. de cour 46,1007, 1'580.- par mois,Quartier sous-gare,u,Apleona Real Estate SA,2,47m²,Offres de location
395,"Spacieux appartement de 3.5 pièces dans le joli quartier des moulins à Vevey, proche de touts commodité et à 3 minutes à pied de la gare.

Composition:
- 1 hall d'entrée avec armoire murale
- 2 chambres à coucher
- spacieux séjour donnant sur un grand balcon
- cuisine entièrement agencée
- Salle de bain avec lavabo, WC et baignoire
- une cave et un grenier
- place parking interior.

Loyer: 1770 chf/mois (1600 chf + 170 chf de charges)
Disponible décembre 2018

Dossier solvables uniquements

Spacious appartement with 3.5 rooms the middle of the quartier des moulins in Vevey. Close to all amenities and 3 walking minutes away from the train station.

- 1 entry hall with built in cabinet
- 2 bedrooms
- spacious living room with access to a large balcony
- fully equipped kitchen
- bathroom with sink, toilet and bathtub
- private storage place in basaement and attic
- parking indoor or outdoor

Rent: 1770 chf/month (1600chf + 170chf rental costs)
Availble december 2018",Appartements,1540564253,24274270,Rue des moulins,1800, 1'770.- par mois,Bel appartement 3.5 pièces à louer à Vevey,u,rocio,3.5,70m²,Offres de location
396,"Cette jolie maison de 1971 jouit non seulement d'un grand et
magnifique jardin mais aussi d'une situation exceptionnelle. Elle est
située sur la commune de Cugy, dans un quartier tranquille et
verdoyant. Sans vis à vis, la maison jouit d'une belle vue sur le Jura et
se trouve à proximité de toutes commodités (magasins, écoles,
médecin, pharmacie). A rénover.
Les 130 m2 (env) sont composés comme suit :
Rez-de-chaussée :
hall d'entrée avec armoires encastrées
salon avec cheminée et véranda fermée (4 x 1.3m) (de 1996)
cuisine semi-ouverte
2 chambres à coucher
salle de bains (baignoire)
WC séparé
accès au galetas
accès au jardin arborisé
Rez inférieur (avec l?accès depuis l?extérieur!) :
couloir de distribution avec les armoires murales
3 chambres à coucher avec armoires encastrées
(possibilité d'installer une cuisine, si souhaité)
salle de bains
WC séparé
cave à vin
chaufferie / buanderie (avec grosse citerne à mazout de 6000l)
grande cave
accès à l?abri à bois.
Les travaux de rénovation sont à prévoir. Chaudière à mazout a été
remplacée en 2014.
La surface actuelle de la maison peut être agrandie d'env. 20 %.
Un box (6.5 x 3.3m) et 2 places de parc extérieures en enfilade
complètent cette propriété.
Infos complémentaires:
Fenêtres: ancien double vitrage
Abri à bois: 8 x 3m
Orientation:
- salon et véranda: ouest
- cuisine: sud-est
Charges: 6000l mazout/3 ans
Pour plus d'information : P. Bortolotti (tél. 076 339 67 76).",Maisons,1540538721,24264163,,1053, 1'000'000.-,Situation d'exception pour cette villa individuelle,s,Pfister Immobilier SA,6,120m²,Offres de vente
397,"Ref NB 932 : A quelques minutes de Cheseaux  maison villageoise de 1690 entiÃ¨rement rÃ©novÃ©e  idÃ©ale pour famille recomposÃ©e ou pour deux familles dÃ©sirant vivre au mÃªme endroit ou profession libÃ©rale.   6 chambres aux gÃ©nÃ©reux volumes, 5 salles bains, 3 cuisines,   1 salle de fitness, jardin.    Un permis de construire 3 garages et 1 appartement de 150m2 indÃ©pendant est inclus dans la vente.    Confort, espace, luminositÃ©, standing    Contact et visites : +41 .42",Maisons,1540527116,24265165,,1033, 2'200'000.-,IdÃ©al famille recomposÃ©e,s,Swixim - Plan-les-Ouates,Plus de 7,380m²,Offres de vente
398,"Nouvelle promotion de 128 logements, dont 62 3.5 pièces.
L'ensemble architectural se constitue autour d'une grande cour arborisée, comprenant également 2 places de jeux.
Logements modernes et entièrement agencés, machines lave-linge et sèche-linge privatives dans chaque appartement.

venez sans attendre les découvrir sur le site internet:",Appartements,1540501660,19981653,Clochatte 58,1052, 2'265.- par mois,Pré-Fleuri - Le Mont sur Lausanne,u,Bernard Nicod SA,3.5,80m²,Offres de location
399,"Joli appartement entièrement rénové de 2 pièces au 2ème étage, comprenant entrée, une chambre à coucher, un salon, cuisine agencée ( grand frigo/congélateur, machine à laver la vaisselle, plaque vitrocéramique, hotte de ventilation ) , salle de bains/WC, balcon. 

Proche de toutes commodités, UNIL/EPFL.

M1,
Bus : nos 17 & 18.

Pour visiter appeler le .",Appartements,1540472829,24256539,Ch. de Renens 43,1004, 1'590.- par mois,Proche UNIL & EPFL Bel appartement de 2 pièce,u,Prestim SA,2,,Offres de location
400,"Très joli appartement d'environ 72 m2 avec grand balcon, vue dégagée, soleil, calme.
2ème étage sans ascenseur, entouré d'un très grand jardin.
En cours de rénovation.
Place de parc extérieure.
Deux chambres à coucher, beau salon avec coin à manger, cuisine agencée, salle de bains, cave.
Petit potager à disposition.
L'immeuble dispose d'une buanderie, d'un local à vélo.
Commerces et transports publiques à 200 mt.
Loyer mensuel Fr.1450.00, acompte charges Fr.230.00
Place de parc Fr.70.00
Personnes solvables, sans poursuites, uniquement.
Documents à fournir:
- Extrait original de l'Office des poursuite de moins de 3 mois.
- 3 fiches de salaires
- Attestation assurance ménage/RC
Libre dès le 01.11.2018 ou à convenir.
Contact 079 6129420",Appartements,1540458399,24251100,Montheron 5,1053, 1'450.- par mois,"Bel appartement 3,5 pièces à louer 1053 Cugy",u,Arthu,3.5,72m²,Offres de location
401,"Proche de toutes commodités et à 2 pas d'un arrêt de bus, bel appartement de 4.5 pièces au 2ème étage d'un petit immeuble.

Il se compose comme suit :

- Hall
- 3 chambres à coucher
- Séjour
- Cuisine ouverte entièrement agencée
- Salle de bains/WC
- Salle de douches/WC
- Balcon
- 1 place de parc intérieure, CHF 100.00 en sus

Pour toutes visites ou renseignements, n'hésitez pas à contacter notre collaborateur, M. Solliard au 079/607.69.90, afin de convenir d'un rendez-vous sur place à votre meilleure convenance à partir du 15 novembre 2018.

En cas d'intérêt, veuillez télécharger la fiche d'inscription de DVDIM SA (sous les photos) et nous la retourner dûment complétée, signée et accompagnée des documents énumérés au bas du formulaire.

Attention : NE PAS UTILISER LA CANDIDATURE EN LIGNE D'HOMEGATE QUI N'EST PAS PRISE EN CONSIDERATION.",Appartements,1540457014,24251874,Av. des Boveresses 34,1010, 2'690.- par mois,"BEL APPARTEMENT, QUARTIER BOVERESSES",u,dvdim sa,4.5,100m²,Offres de location
402,"Dans une charmante maison neuve de 2 appartements, à 2 pas de l'arrêt du M2 Croisettes et du centre d'Epalinges, magnifique appartement neuf de 3.5 pièces.

Il se compose comme suit :

- Entrée avec armoires murales
- 2 chambres à coucher
- Séjour de 21 m2
- Cuisine ouverte entièrement agencée
- Salle de bains/WC
- Buanderie privative avec WC
- Terrasse de 16 m2
- Jardin privatif
- 1 place de parc extérieure, CHF 50.00 en sus
- 1 place de parc couverte, CHF 100.00 en sus

Loyer: CHF 2'600.00 + CHF 150.00 (charges comprises à forfait).

Pour toutes visites ou renseignements, n'hésitez pas à contacter notre collaborateur, M. Eckert au 079/549.36.82, afin de convenir d'un rendez-vous sur place à votre meilleure convenance.

En cas d'intérêt, veuillez télécharger la fiche d'inscription de DVDIM SA (sous les photos) et nous la retourner dûment complétée, signée et accompagnée des documents énumérés au bas du formulaire.

Attention : NE PAS UTILISER LA CANDIDATURE EN LIGNE D'HOMEGATE QUI N'EST PAS PRISE EN CONSIDERATION.",Appartements,1540457014,24251872,Rte de la Croix-Blanche 19A,1066, 2'600.- par mois,A SAISIR APPARTEMENT NEUF,u,dvdim sa,3.5,90m²,Offres de location
403,"Cette villa avec un grand jardin offre un cadre de vie idéal. Elle se compose comme suit: 
Rez: un vaste hall d'entrée avec penderie, un lumineux séjour/salle à manger avec poêle, une cuisine entièrement équipée, une chambre à coucher (bureau) une salle-de douche/wc. 
1er étage: un hall de distribution, une chambre d'enfant avec salle-de-bain attenante, deux chambres à coucher avec mezzanine, une grande suite parentale avec dressing et salle-de-bain attenante. 
Sous-sol: une cave, une pièce chauffée, une buanderie équipée. Un garage box et deux places de parc extérieures complètent cette offre. 

Cette offre de BETTERHOMES se caractérise par les avantages suivants: 
- environnement calme et verdoyant
- maison ensoleillée et lumineuse 
- quatre chambres à coucher et un bureau 
- trois salles de bain 
- vaste et lumineux séjour/salle à manger avec poêle 
- belle terrasse et grand jardin d'env. 650 m2
- garage box et deux places de parc extérieures
- disponible au 15 novembre 2018
- charges en sus 400.-/mois 

Intéressé? Contactez-nous pour une visite gratuite!
Rien qui correspond? Vous trouverez plus de 3'300 autres objets sur:  - Le spécialiste suisse des transactions immobilières.

Plus détails
Situation: Proche de toutes les commodités. L'école internationale du Mont se situe à seulement 7 minutes en voiture. Accès autoroute moins de 10min en voiture. 
Etat du bâtiment: bon 

Salles de bain: 3 (2x baignoire/WC, 1x douche/WC)
Système de chauffage: Chauffage au Gaz
Transport publics: arrêt de bus, 5 min. à pied
Ecole: établissement primaire et secondaire, 5 min. en voiture 
Commerces: Coop, 5 min. en voiture",Maisons,1540440753,24248217,Sur demande,1052, 4'600.- par mois,MAGNIFIQUE ET FAMILIALE AVEC GRAND JARDIN,u,BETTERHOMES (Suisse) SA,6,180m²,Offres de location
404,"Appartement moderne entièrement rénové comprend :

- Cuisine agencée avec lave-vaisselle 
- Salle à manger
- Hall d'entrée avec armoires murales 
- Séjour avec armoires murales 
- 2 Chambres à coucher
- Salle de bain
- WC-séparés
- Cave
- Interphone
- Ascenseur

Cet appartement lumineux saura vous séduire par sa proximité avec le centre ville, ses commerces et la gare.

Nous nous réjouissons de votre prise de contact !",Appartements,1540416421,23000844,Avenue de Rumine 17,1005, 2'530.- par mois,Au coeur de Lausanne,u,Livit SA,4,99m²,Offres de location
405,"Ce logement se situe à 10 minutes de la gare CFF de Lausanne et se présente comme suit: 

- Cuisine agencée (sans lave-vaisselle)
- Grand hall d'entrée avec armoires murales 
- Séjour et salle à manger avec du parquet 
- 2 Chambres à coucher avec du parquet 
- 2 Balcons dont un avec une belle vue sur la ville et sur le lac 
- Réduit 
- Salle de bain 
- WC-séparés 
- Ascenseur, cave

Vous trouverez à 250 mètres de l'immeuble, l'arrêt de bus ""Georgette"" avec entre autre le bus no 9 qui vous emmènera vers la Place St-François.

Nous restons à votre disposition pour toutes informations supplémentaires.",Appartements,1540413261,22993479,Avenue de Florimont 3,1006, 2'740.- par mois,Magnifique logement avec du cachet - vue sur,u,Livit SA,3.5,108m²,Offres de location
